Metagenome	Run	Habitat
Seawater	SRR7523399	Aquatic
Seawater	SRR7523400	Aquatic
Seawater	SRR7523401	Aquatic
Seawater	SRR7523402	Aquatic
Seawater	SRR7523403	Aquatic
Seawater	SRR7523404	Aquatic
Seawater	SRR7523405	Aquatic
Seawater	SRR7523406	Aquatic
Seawater	SRR7523407	Aquatic
Seawater	SRR7523408	Aquatic
Seawater	SRR7523409	Aquatic
Seawater	SRR7523410	Aquatic
Seawater	SRR7523411	Aquatic
Seawater	SRR7523412	Aquatic
Seawater	SRR7523413	Aquatic
Seawater	SRR7523414	Aquatic
Seawater	SRR7523415	Aquatic
Seawater	SRR7523416	Aquatic
Seawater	SRR7523417	Aquatic
Seawater	SRR7523418	Aquatic
Seawater	SRR7523419	Aquatic
Seawater	SRR7523420	Aquatic
Seawater	SRR7523421	Aquatic
Seawater	SRR7523422	Aquatic
Seawater	SRR7523423	Aquatic
Seawater	SRR7523424	Aquatic
Seawater	SRR7523425	Aquatic
Seawater	SRR7523426	Aquatic
Seawater	SRR7523427	Aquatic
Seawater	SRR7523428	Aquatic
Seawater	SRR7523429	Aquatic
Seawater	SRR7523430	Aquatic
Seawater	SRR7523431	Aquatic
Seawater	SRR7523432	Aquatic
Seawater	SRR7523433	Aquatic
Seawater	SRR7523434	Aquatic
Seawater	SRR7523435	Aquatic
Seawater	SRR7523436	Aquatic
Seawater	SRR7523437	Aquatic
Seawater	SRR7523438	Aquatic
Seawater	SRR7523439	Aquatic
Seawater	SRR7523440	Aquatic
Seawater	SRR7523441	Aquatic
Seawater	SRR7523442	Aquatic
Seawater	SRR7523443	Aquatic
Seawater	SRR7523444	Aquatic
Seawater	SRR7523445	Aquatic
Seawater	SRR7523446	Aquatic
Seawater	SRR7523447	Aquatic
Seawater	SRR7523448	Aquatic
Seawater	SRR7523449	Aquatic
Seawater	SRR7523450	Aquatic
Seawater	SRR7523451	Aquatic
Seawater	SRR7523452	Aquatic
Seawater	SRR7523453	Aquatic
Seawater	SRR7523454	Aquatic
Seawater	SRR7523455	Aquatic
Seawater	SRR7523456	Aquatic
Seawater	SRR7523457	Aquatic
Seawater	SRR7523458	Aquatic
Seawater	SRR7523459	Aquatic
Seawater	SRR7523460	Aquatic
Seawater	SRR7523461	Aquatic
Seawater	SRR7523462	Aquatic
Seawater	SRR7523463	Aquatic
Seawater	SRR7523464	Aquatic
Seawater	SRR7523465	Aquatic
Seawater	SRR7523466	Aquatic
Seawater	SRR7523467	Aquatic
Seawater	SRR7523468	Aquatic
Seawater	SRR7523469	Aquatic
Seawater	SRR7523470	Aquatic
Seawater	SRR7523471	Aquatic
Seawater	SRR7523472	Aquatic
Seawater	SRR7523473	Aquatic
Seawater	SRR7523474	Aquatic
Seawater	SRR7523475	Aquatic
Seawater	SRR7523476	Aquatic
Seawater	SRR7523477	Aquatic
Seawater	SRR7523478	Aquatic
Seawater	SRR7523479	Aquatic
Seawater	SRR7523480	Aquatic
Seawater	SRR7523481	Aquatic
Seawater	SRR7523482	Aquatic
Seawater	SRR7523483	Aquatic
Seawater	SRR7523484	Aquatic
Seawater	SRR7523485	Aquatic
Seawater	SRR7523486	Aquatic
Seawater	SRR7523487	Aquatic
Seawater	SRR7523488	Aquatic
Seawater	SRR7523489	Aquatic
Seawater	SRR7523490	Aquatic
Seawater	SRR7523491	Aquatic
Seawater	SRR7523492	Aquatic
Seawater	SRR7523493	Aquatic
Seawater	SRR7523494	Aquatic
Seawater	SRR7523495	Aquatic
Seawater	SRR7523496	Aquatic
Seawater	SRR7523497	Aquatic
Seawater	SRR7523498	Aquatic
Seawater	SRR7523499	Aquatic
Seawater	SRR7523500	Aquatic
Seawater	SRR7523501	Aquatic
Seawater	SRR7523502	Aquatic
Seawater	SRR7523503	Aquatic
Seawater	SRR7523504	Aquatic
Seawater	SRR7609574	Aquatic
Seawater	SRR7609599	Aquatic
Seawater	SRR7609600	Aquatic
Seawater	SRR7609607	Aquatic
Seawater	SRR7609608	Aquatic
Seawater	SRR7609632	Aquatic
Seawater	SRR7609653	Aquatic
Seawater	SRR7609654	Aquatic
Seawater	SRR7609655	Aquatic
Seawater	SRR7609827	Aquatic
Seawater	SRR7609828	Aquatic
Seawater	SRR7609829	Aquatic
Seawater	SRR7609843	Aquatic
Seawater	SRR7609844	Aquatic
Seawater	SRR7609846	Aquatic
Seawater	SRR7610452	Aquatic
Seawater	SRR7610453	Aquatic
Seawater	SRR7610454	Aquatic
Seawater	SRR7610853	Aquatic
Seawater	SRR7610867	Aquatic
Seawater	SRR7610935	Aquatic
Seawater	SRR7611056	Aquatic
Seawater	SRR7611057	Aquatic
Seawater	SRR7611058	Aquatic
Seawater	SRR7611499	Aquatic
Seawater	SRR7611500	Aquatic
Seawater	SRR7612580	Aquatic
Seawater	SRR7615219	Aquatic
Seawater	SRR7615220	Aquatic
Seawater	SRR7815156	Aquatic
Seawater	SRR7949674	Aquatic
Seawater	SRR7949676	Aquatic
Seawater	SRR7949677	Aquatic
Seawater	SRR7949678	Aquatic
Seawater	SRR7949679	Aquatic
Seawater	SRR7949680	Aquatic
Seawater	SRR7949681	Aquatic
Seawater	SRR7949682	Aquatic
Seawater	SRR7949683	Aquatic
Seawater	SRR7949692	Aquatic
Seawater	SRR7962234	Aquatic
Seawater	SRR7962239	Aquatic
Seawater	SRR7962244	Aquatic
Seawater	SRR7962267	Aquatic
Seawater	SRR7962297	Aquatic
Seawater	SRR7962329	Aquatic
Seawater	SRR7962336	Aquatic
Seawater	SRR7962337	Aquatic
Seawater	SRR7962339	Aquatic
Seawater	SRR7962340	Aquatic
Seawater	SRR7962473	Aquatic
Seawater	SRR7962474	Aquatic
Seawater	SRR7962475	Aquatic
Seawater	SRR7962476	Aquatic
Seawater	SRR7962477	Aquatic
Seawater	SRR7962478	Aquatic
Seawater	SRR7962479	Aquatic
Seawater	SRR7962480	Aquatic
Seawater	SRR7962481	Aquatic
Seawater	SRR8297843	Aquatic
Seawater	SRR8297845	Aquatic
Seawater	SRR8297856	Aquatic
Seawater	SRR8297868	Aquatic
Seawater	SRR8297869	Aquatic
Seawater	SRR8297878	Aquatic
Seawater	SRR8297879	Aquatic
Seawater	SRR8361531	Aquatic
Seawater	SRR8361532	Aquatic
Seawater	SRR8361534	Aquatic
Seawater	SRR8361579	Aquatic
Seawater	SRR8361602	Aquatic
Seawater	SRR8361603	Aquatic
Seawater	SRR8361604	Aquatic
Seawater	SRR8361605	Aquatic
Seawater	SRR8361607	Aquatic
Seawater	SRR8361608	Aquatic
Seawater	SRR8361609	Aquatic
Seawater	SRR8361610	Aquatic
Seawater	SRR8361611	Aquatic
Seawater	SRR8361612	Aquatic
Seawater	SRR8361614	Aquatic
Seawater	SRR8393198	Aquatic
Seawater	SRR8863731	Aquatic
Seawater	SRR8863760	Aquatic
Seawater	SRR8863761	Aquatic
Seawater	SRR8863764	Aquatic
Seawater	SRR8863806	Aquatic
Seawater	SRR8863811	Aquatic
Seawater	SRR8863846	Aquatic
Seawater	SRR8863847	Aquatic
Seawater	SRR8863852	Aquatic
Seawater	SRR8863853	Aquatic
Seawater	SRR8863854	Aquatic
Seawater	SRR8864025	Aquatic
Seawater	SRR8864179	Aquatic
Seawater	SRR8864246	Aquatic
Seawater	SRR8865062	Aquatic
Seawater	SRR8865065	Aquatic
Seawater	SRR8865571	Aquatic
Seawater	SRR8865931	Aquatic
Seawater	SRR8866147	Aquatic
Seawater	SRR8866398	Aquatic
Seawater	SRR8866498	Aquatic
Seawater	SRR8866892	Aquatic
Seawater	SRR9023263	Aquatic
Seawater	SRR9023607	Aquatic
Seawater	SRR9023750	Aquatic
Seawater	SRR9024354	Aquatic
Seawater	SRR9024356	Aquatic
Seawater	SRR9025740	Aquatic
Seawater	SRR9025753	Aquatic
Seawater	SRR9108835	Aquatic
Seawater	SRR9108836	Aquatic
Seawater	SRR9108837	Aquatic
Seawater	SRR9108838	Aquatic
Seawater	SRR9108839	Aquatic
Seawater	SRR9108840	Aquatic
Seawater	SRR9108841	Aquatic
Seawater	SRR9108842	Aquatic
Seawater	SRR9108843	Aquatic
Seawater	SRR9108844	Aquatic
Seawater	SRR9108845	Aquatic
Seawater	SRR9108846	Aquatic
Seawater	SRR9108847	Aquatic
Seawater	SRR9108848	Aquatic
Seawater	SRR9108849	Aquatic
Seawater	SRR9108850	Aquatic
Seawater	SRR9108851	Aquatic
Seawater	SRR9108852	Aquatic
Seawater	SRR9108853	Aquatic
Seawater	SRR9108854	Aquatic
Seawater	SRR9108855	Aquatic
Seawater	SRR9108856	Aquatic
Seawater	SRR9108857	Aquatic
Seawater	SRR9108858	Aquatic
Seawater	SRR9108859	Aquatic
Seawater	SRR9108860	Aquatic
Seawater	SRR9108861	Aquatic
Seawater	SRR9108862	Aquatic
Seawater	SRR9108863	Aquatic
Seawater	SRR9108864	Aquatic
Seawater	SRR9108865	Aquatic
Seawater	SRR9108866	Aquatic
Seawater	SRR9108867	Aquatic
Seawater	SRR9108868	Aquatic
Seawater	SRR9108869	Aquatic
Seawater	SRR9108870	Aquatic
Seawater	SRR9108871	Aquatic
Seawater	SRR9108872	Aquatic
Seawater	SRR9108873	Aquatic
Seawater	SRR9108874	Aquatic
Seawater	SRR9108875	Aquatic
Seawater	SRR9108876	Aquatic
Seawater	SRR9108877	Aquatic
Seawater	SRR9108878	Aquatic
Seawater	SRR9108879	Aquatic
Seawater	SRR9108880	Aquatic
Seawater	SRR9108881	Aquatic
Seawater	SRR9108882	Aquatic
Seawater	SRR9139203	Aquatic
Seawater	SRR9139204	Aquatic
Seawater	SRR9139205	Aquatic
Seawater	SRR9166039	Aquatic
Seawater	SRR9166040	Aquatic
Seawater	SRR9166045	Aquatic
Seawater	SRR9166046	Aquatic
Seawater	SRR9166050	Aquatic
Seawater	SRR9166052	Aquatic
Seawater	SRR9166053	Aquatic
Seawater	SRR9166054	Aquatic
Seawater	SRR9590843	Aquatic
Seawater	SRR9648448	Aquatic
Seawater	SRR9648467	Aquatic
Seawater	SRR9648468	Aquatic
Seawater	SRR9648469	Aquatic
Seawater	SRR9648470	Aquatic
Seawater	SRR9648487	Aquatic
Seawater	SRR9648488	Aquatic
Seawater	SRR9648491	Aquatic
Seawater	SRR9648492	Aquatic
Seawater	SRR9648493	Aquatic
Seawater	SRR9648494	Aquatic
Seawater	SRR9648498	Aquatic
Seawater	SRR9648499	Aquatic
Seawater	SRR9648500	Aquatic
Seawater	SRR9648501	Aquatic
Seawater	SRR9648559	Aquatic
Seawater	SRR9648560	Aquatic
Seawater	SRR9648561	Aquatic
Seawater	SRR9648562	Aquatic
Seawater	SRR9648563	Aquatic
Seawater	SRR9648564	Aquatic
Seawater	SRR9648565	Aquatic
Seawater	SRR9649831	Aquatic
Seawater	SRR9649832	Aquatic
Seawater	SRR9649833	Aquatic
Seawater	SRR9649834	Aquatic
Seawater	SRR9649835	Aquatic
Seawater	SRR9649836	Aquatic
Seawater	SRR9649837	Aquatic
Seawater	SRR9649838	Aquatic
Seawater	SRR9649839	Aquatic
Seawater	SRR9649865	Aquatic
Seawater	SRR9649866	Aquatic
Seawater	SRR9649867	Aquatic
Seawater	SRR9649868	Aquatic
Seawater	SRR9649869	Aquatic
Seawater	SRR9649870	Aquatic
Seawater	SRR9649871	Aquatic
Seawater	SRR9649872	Aquatic
Seawater	SRR9649873	Aquatic
Seawater	SRR9649874	Aquatic
Seawater	SRR9649875	Aquatic
Seawater	SRR9650347	Aquatic
Seawater	SRR9650363	Aquatic
Seawater	SRR9661206	Aquatic
Seawater	SRR9661244	Aquatic
Seawater	SRR9661300	Aquatic
Seawater	SRR9661308	Aquatic
Seawater	SRR9661309	Aquatic
Seawater	SRR9673356	Aquatic
Seawater	SRR9734925	Aquatic
Seawater	SRR9734976	Aquatic
Seawater	SRR9860467	Aquatic
Seawater	SRR9860468	Aquatic
Seawater	SRR9860469	Aquatic
Seawater	SRR9860470	Aquatic
Seawater	SRR9860471	Aquatic
Seawater	SRR9860472	Aquatic
Seawater	SRR9860473	Aquatic
Seawater	SRR9860474	Aquatic
Seawater	SRR9860475	Aquatic
Seawater	SRR9860476	Aquatic
Seawater	SRR9860477	Aquatic
Seawater	SRR9860478	Aquatic
Seawater	SRR9860479	Aquatic
Seawater	SRR9860480	Aquatic
Seawater	SRR9860481	Aquatic
Seawater	SRR9860482	Aquatic
Seawater	SRR9860483	Aquatic
Seawater	SRR9860484	Aquatic
Seawater	SRR9860485	Aquatic
Seawater	SRR9860486	Aquatic
Seawater	SRR9860487	Aquatic
Seawater	SRR9860488	Aquatic
Seawater	SRR9860489	Aquatic
Seawater	SRR9860490	Aquatic
Seawater	SRR9940650	Aquatic
Seawater	SRR9940697	Aquatic
Seawater	SRR9940698	Aquatic
Sediment	SRR11647857	Soil
Sediment	SRR11647858	Soil
Sediment	SRR11647877	Soil
Sediment	SRR11647985	Soil
Sediment	SRR11647991	Soil
Sediment	SRR11648140	Soil
Sediment	SRR11648162	Soil
Sediment	SRR11648168	Soil
Sediment	SRR11648176	Soil
Sediment	SRR11648202	Soil
Sediment	SRR11648205	Soil
Sediment	SRR11648359	Soil
Sediment	SRR11648360	Soil
Sediment	SRR11648382	Soil
Sediment	SRR11648383	Soil
Sediment	SRR11648395	Soil
Sediment	SRR11648412	Soil
Sediment	SRR11648413	Soil
Sediment	SRR11648415	Soil
Sediment	SRR11648440	Soil
Sediment	SRR11649087	Soil
Sediment	SRR11649088	Soil
Sediment	SRR11649133	Soil
Sediment	SRR11649134	Soil
Sediment	SRR11812147	Soil
Sediment	SRR11812148	Soil
Sediment	SRR11812149	Soil
Sediment	SRR11812150	Soil
Sediment	SRR11812151	Soil
Sediment	SRR11812152	Soil
Sediment	SRR11829333	Soil
Sediment	SRR11829334	Soil
Sediment	SRR11829335	Soil
Sediment	SRR11829351	Soil
Sediment	SRR11829352	Soil
Sediment	SRR11829377	Soil
Sediment	SRR11829378	Soil
Sediment	SRR11829379	Soil
Sediment	SRR11829380	Soil
Sediment	SRR11829381	Soil
Sediment	SRR11829382	Soil
Sediment	SRR11829448	Soil
Sediment	SRR11829504	Soil
Sediment	SRR11829510	Soil
Sediment	SRR11829511	Soil
Sediment	SRR11829512	Soil
Sediment	SRR11829513	Soil
Sediment	SRR11829514	Soil
Sediment	SRR2503779	Soil
Sediment	SRR2542005	Soil
Sediment	SRR2542007	Soil
Sediment	SRR2542010	Soil
Sediment	SRR2542011	Soil
Sediment	SRR4233916	Soil
Sediment	SRR4233919	Soil
Sediment	SRR5199847	Soil
Sediment	SRR5200549	Soil
Sediment	SRR5200654	Soil
Sediment	SRR5200655	Soil
Sediment	SRR5200656	Soil
Sediment	SRR5200657	Soil
Sediment	SRR5200658	Soil
Sediment	SRR5200659	Soil
Sediment	SRR5200660	Soil
Sediment	SRR5200661	Soil
Sediment	SRR5200662	Soil
Sediment	SRR5200663	Soil
Sediment	SRR5200664	Soil
Sediment	SRR5200665	Soil
Sediment	SRR5200666	Soil
Sediment	SRR5200667	Soil
Sediment	SRR5200668	Soil
Sediment	SRR5200669	Soil
Sediment	SRR5200670	Soil
Sediment	SRR5200671	Soil
Sediment	SRR5200672	Soil
Sediment	SRR5200673	Soil
Sediment	SRR5200674	Soil
Sediment	SRR5200675	Soil
Sediment	SRR5200676	Soil
Sediment	SRR5200677	Soil
Sediment	SRR5200678	Soil
Sediment	SRR5200679	Soil
Sediment	SRR5200680	Soil
Sediment	SRR5200681	Soil
Sediment	SRR5200682	Soil
Sediment	SRR5200683	Soil
Sediment	SRR5215459	Soil
Sediment	SRR5215460	Soil
Sediment	SRR5215461	Soil
Sediment	SRR5215463	Soil
Sediment	SRR5215465	Soil
Sediment	SRR5343978	Soil
Sediment	SRR5343979	Soil
Sediment	SRR5343980	Soil
Sediment	SRR5343981	Soil
Sediment	SRR5343982	Soil
Sediment	SRR5343983	Soil
Sediment	SRR5343984	Soil
Sediment	SRR5343985	Soil
Sediment	SRR5343986	Soil
Sediment	SRR5343987	Soil
Sediment	SRR5343988	Soil
Sediment	SRR5343989	Soil
Sediment	SRR5629172	Soil
Sediment	SRR5801692	Soil
Sediment	SRR7284884	Soil
Sediment	SRR7284896	Soil
Sediment	SRR7286070	Soil
Sediment	SRR7286715	Soil
Sediment	SRR8237101	Soil
Sediment	SRR8272509	Soil
Sediment	SRR8272510	Soil
Sediment	SRR8272511	Soil
Sediment	SRR8272512	Soil
Sediment	SRR8272513	Soil
Sediment	SRR8272514	Soil
Sediment	SRR955467	Soil
Sediment	SRR955468	Soil
Sediment	SRR955469	Soil
Sediment	SRR955498	Soil
Sediment	SRR955499	Soil
Sediment	SRR955500	Soil
Sediment	SRR9938977	Soil
Sediment	SRR9938978	Soil
Sediment	SRR9938979	Soil
Sediment	SRR9938980	Soil
Sediment	SRR9938981	Soil
Sediment	SRR9938982	Soil
Sediment	SRR9938983	Soil
Sediment	SRR9938984	Soil
Sediment	SRR9938985	Soil
Sediment	SRR9938986	Soil
Sediment	SRR9938987	Soil
Sediment	SRR9938988	Soil
Sediment	SRR9938989	Soil
Sediment	SRR9938990	Soil
Sediment	SRR9938991	Soil
Sediment	SRR9938992	Soil
Sediment	SRR9938993	Soil
Sediment	SRR9938994	Soil
Sediment	SRR9938995	Soil
Sediment	SRR9938996	Soil
Sediment	SRR9938997	Soil
Sediment	SRR9938998	Soil
Sediment	SRR9938999	Soil
Sediment	SRR9939000	Soil
Sediment	SRR9939001	Soil
Sediment	SRR9939002	Soil
Sediment	SRR9939003	Soil
Sediment	SRR9939004	Soil
Sediment	SRR9939005	Soil
Sediment	SRR9939006	Soil
Sediment	SRR9939007	Soil
Sediment	SRR9939008	Soil
Sediment	SRR9939009	Soil
Sediment	SRR9939010	Soil
Sediment	SRR9939011	Soil
Sediment	SRR9939012	Soil
Sludge	DRR182652	Soil
Sludge	DRR182653	Soil
Sludge	DRR182654	Soil
Sludge	DRR182655	Soil
Sludge	DRR182656	Soil
Sludge	DRR182657	Soil
Sludge	SRR11450557	Soil
Sludge	SRR12427561	Soil
Sludge	SRR12427562	Soil
Sludge	SRR6047184	Soil
Sludge	SRR6047185	Soil
Sludge	SRR6928338	Soil
Sludge	SRR6928339	Soil
Sludge	SRR6928340	Soil
Sludge	SRR6928341	Soil
Sludge	SRR7293746	Soil
Sludge	SRR7402487	Soil
Sludge	SRR7402488	Soil
Sludge	SRR8146229	Soil
Sludge	SRR8146230	Soil
Sludge	SRR8146231	Soil
Sludge	SRR8146232	Soil
Sludge	SRR8146233	Soil
Sludge	SRR8146234	Soil
Sludge	SRR8557211	Soil
Sludge	SRR8557212	Soil
Sludge	SRR8557213	Soil
Soil	ERR2004618	Soil
Soil	ERR2004619	Soil
Soil	ERR2004620	Soil
Soil	ERR2004621	Soil
Soil	ERR2004622	Soil
Soil	ERR2004623	Soil
Soil	ERR2004624	Soil
Soil	ERR2004625	Soil
Soil	ERR2004626	Soil
Soil	ERR2004627	Soil
Soil	ERR2004628	Soil
Soil	ERR2004629	Soil
Soil	ERR2004630	Soil
Soil	ERR2004631	Soil
Soil	ERR2004632	Soil
Soil	ERR2004633	Soil
Soil	ERR2004634	Soil
Soil	ERR2004635	Soil
Soil	ERR2017127	Soil
Soil	ERR2017128	Soil
Soil	ERR2017129	Soil
Soil	ERR2017130	Soil
Soil	ERR2017131	Soil
Soil	ERR2017132	Soil
Soil	ERR2017133	Soil
Soil	ERR2017134	Soil
Soil	ERR2017135	Soil
Soil	ERR2017136	Soil
Soil	ERR2562186	Soil
Soil	ERR2562187	Soil
Soil	ERR2562188	Soil
Soil	ERR2562189	Soil
Soil	ERR2562190	Soil
Soil	ERR2562191	Soil
Soil	ERR2562192	Soil
Soil	ERR2562193	Soil
Soil	ERR2562194	Soil
Soil	ERR2562195	Soil
Soil	ERR2562196	Soil
Soil	ERR2562197	Soil
Soil	ERR3010901	Soil
Soil	ERR3010902	Soil
Soil	ERR3010903	Soil
Soil	ERR3010904	Soil
Soil	ERR3010905	Soil
Soil	ERR3010906	Soil
Soil	ERR3010907	Soil
Soil	ERR3010908	Soil
Soil	ERR3010909	Soil
Soil	ERR3010910	Soil
Soil	ERR3010911	Soil
Soil	ERR3010912	Soil
Soil	ERR3010913	Soil
Soil	ERR3010914	Soil
Soil	ERR3010915	Soil
Soil	ERR3010916	Soil
Soil	SRR1013758	Soil
Soil	SRR10849374	Soil
Soil	SRR10849399	Soil
Soil	SRR10849400	Soil
Soil	SRR10849401	Soil
Soil	SRR10849402	Soil
Soil	SRR10849403	Soil
Soil	SRR10849404	Soil
Soil	SRR10849649	Soil
Soil	SRR10849655	Soil
Soil	SRR10849656	Soil
Soil	SRR10849743	Soil
Soil	SRR10849744	Soil
Soil	SRR10849745	Soil
Soil	SRR10849749	Soil
Soil	SRR10849803	Soil
Soil	SRR10849807	Soil
Soil	SRR10849936	Soil
Soil	SRR10849938	Soil
Soil	SRR10849941	Soil
Soil	SRR10882112	Soil
Soil	SRR10882113	Soil
Soil	SRR10882114	Soil
Soil	SRR10882115	Soil
Soil	SRR10882116	Soil
Soil	SRR10882117	Soil
Soil	SRR10882118	Soil
Soil	SRR10882119	Soil
Soil	SRR10882120	Soil
Soil	SRR10882121	Soil
Soil	SRR10882122	Soil
Soil	SRR10882123	Soil
Soil	SRR10882124	Soil
Soil	SRR10882125	Soil
Soil	SRR10882126	Soil
Soil	SRR10904363	Soil
Soil	SRR10904364	Soil
Soil	SRR10904365	Soil
Soil	SRR10916359	Soil
Soil	SRR10918874	Soil
Soil	SRR10918875	Soil
Soil	SRR10918901	Soil
Soil	SRR10919453	Soil
Soil	SRR10919483	Soil
Soil	SRR10919503	Soil
Soil	SRR10919510	Soil
Soil	SRR10920230	Soil
Soil	SRR10920916	Soil
Soil	SRR10920923	Soil
Soil	SRR10933884	Soil
Soil	SRR10934429	Soil
Soil	SRR10946717	Soil
Soil	SRR10946722	Soil
Soil	SRR10947791	Soil
Soil	SRR10953191	Soil
Soil	SRR11075871	Soil
Soil	SRR11076227	Soil
Soil	SRR11443843	Soil
Soil	SRR11443844	Soil
Soil	SRR11443845	Soil
Soil	SRR11443846	Soil
Soil	SRR11443847	Soil
Soil	SRR11443848	Soil
Soil	SRR11450577	Soil
Soil	SRR11450578	Soil
Soil	SRR11450579	Soil
Soil	SRR11450580	Soil
Soil	SRR11450585	Soil
Soil	SRR11450586	Soil
Soil	SRR11563839	Soil
Soil	SRR11563873	Soil
Soil	SRR11563874	Soil
Soil	SRR11563891	Soil
Soil	SRR11563892	Soil
Soil	SRR11563893	Soil
Soil	SRR11564047	Soil
Soil	SRR11564268	Soil
Soil	SRR11564269	Soil
Soil	SRR11564270	Soil
Soil	SRR11564271	Soil
Soil	SRR11564272	Soil
Soil	SRR11564368	Soil
Soil	SRR11564369	Soil
Soil	SRR11565167	Soil
Soil	SRR11565175	Soil
Soil	SRR11565176	Soil
Soil	SRR11565177	Soil
Soil	SRR11565178	Soil
Soil	SRR11565179	Soil
Soil	SRR11565180	Soil
Soil	SRR11565414	Soil
Soil	SRR11565415	Soil
Soil	SRR11565434	Soil
Soil	SRR11565435	Soil
Soil	SRR11565436	Soil
Soil	SRR11565437	Soil
Soil	SRR11565438	Soil
Soil	SRR11565824	Soil
Soil	SRR11565844	Soil
Soil	SRR11565845	Soil
Soil	SRR11565846	Soil
Soil	SRR11565847	Soil
Soil	SRR11565848	Soil
Soil	SRR11622285	Soil
Soil	SRR11622286	Soil
Soil	SRR11622354	Soil
Soil	SRR11622356	Soil
Soil	SRR11622450	Soil
Soil	SRR11622633	Soil
Soil	SRR11622660	Soil
Soil	SRR11622682	Soil
Soil	SRR11622778	Soil
Soil	SRR11622779	Soil
Soil	SRR11622780	Soil
Soil	SRR11623485	Soil
Soil	SRR11678312	Soil
Soil	SRR11678313	Soil
Soil	SRR11678315	Soil
Soil	SRR11678449	Soil
Soil	SRR11678561	Soil
Soil	SRR11678562	Soil
Soil	SRR11679699	Soil
Soil	SRR11679700	Soil
Soil	SRR11679701	Soil
Soil	SRR11679702	Soil
Soil	SRR11679753	Soil
Soil	SRR11679754	Soil
Soil	SRR11679817	Soil
Soil	SRR11679818	Soil
Soil	SRR11826655	Soil
Soil	SRR11826708	Soil
Soil	SRR12009739	Soil
Soil	SRR12009740	Soil
Soil	SRR12009741	Soil
Soil	SRR12204548	Soil
Soil	SRR12225015	Soil
Soil	SRR12225022	Soil
Soil	SRR1223352	Soil
Soil	SRR1223353	Soil
Soil	SRR1223354	Soil
Soil	SRR1223355	Soil
Soil	SRR12284397	Soil
Soil	SRR12284398	Soil
Soil	SRR12334066	Soil
Soil	SRR12334067	Soil
Soil	SRR12334071	Soil
Soil	SRR12334072	Soil
Soil	SRR12363802	Soil
Soil	SRR12363803	Soil
Soil	SRR12363882	Soil
Soil	SRR1238077	Soil
Soil	SRR1238082	Soil
Soil	SRR1238085	Soil
Soil	SRR1238086	Soil
Soil	SRR1238093	Soil
Soil	SRR1238094	Soil
Soil	SRR1238095	Soil
Soil	SRR1238096	Soil
Soil	SRR1238098	Soil
Soil	SRR1238099	Soil
Soil	SRR1238101	Soil
Soil	SRR1238102	Soil
Soil	SRR124473	Soil
Soil	SRR125367	Soil
Soil	SRR125368	Soil
Soil	SRR125369	Soil
Soil	SRR125370	Soil
Soil	SRR125371	Soil
Soil	SRR125372	Soil
Soil	SRR125373	Soil
Soil	SRR125374	Soil
Soil	SRR125528	Soil
Soil	SRR125529	Soil
Soil	SRR125550	Soil
Soil	SRR125607	Soil
Soil	SRR125608	Soil
Soil	SRR125609	Soil
Soil	SRR125610	Soil
Soil	SRR125611	Soil
Soil	SRR125612	Soil
Soil	SRR125613	Soil
Soil	SRR125614	Soil
Soil	SRR125615	Soil
Soil	SRR125616	Soil
Soil	SRR125617	Soil
Soil	SRR125618	Soil
Soil	SRR125619	Soil
Soil	SRR125623	Soil
Soil	SRR1276177	Soil
Soil	SRR1276180	Soil
Soil	SRR1276183	Soil
Soil	SRR1276187	Soil
Soil	SRR1276189	Soil
Soil	SRR1276192	Soil
Soil	SRR1276198	Soil
Soil	SRR1276200	Soil
Soil	SRR1276203	Soil
Soil	SRR1509497	Soil
Soil	SRR1509498	Soil
Soil	SRR1509518	Soil
Soil	SRR1509520	Soil
Soil	SRR1509521	Soil
Soil	SRR1509522	Soil
Soil	SRR1664670	Soil
Soil	SRR1664774	Soil
Soil	SRR1664775	Soil
Soil	SRR1664776	Soil
Soil	SRR1664777	Soil
Soil	SRR1958836	Soil
Soil	SRR1958837	Soil
Soil	SRR1958840	Soil
Soil	SRR1958842	Soil
Soil	SRR1958845	Soil
Soil	SRR1958847	Soil
Soil	SRR1958851	Soil
Soil	SRR1958852	Soil
Soil	SRR1958855	Soil
Soil	SRR1958857	Soil
Soil	SRR1958859	Soil
Soil	SRR1958863	Soil
Soil	SRR1958865	Soil
Soil	SRR1958867	Soil
Soil	SRR1958869	Soil
Soil	SRR1958872	Soil
Soil	SRR1958874	Soil
Soil	SRR1958877	Soil
Soil	SRR2029830	Soil
Soil	SRR2029831	Soil
Soil	SRR2029832	Soil
Soil	SRR2029836	Soil
Soil	SRR2029837	Soil
Soil	SRR2029839	Soil
Soil	SRR2029846	Soil
Soil	SRR2029847	Soil
Soil	SRR2029852	Soil
Soil	SRR2029853	Soil
Soil	SRR2029854	Soil
Soil	SRR2029855	Soil
Soil	SRR2148787	Soil
Soil	SRR2148788	Soil
Soil	SRR2148789	Soil
Soil	SRR2910856	Soil
Soil	SRR2910857	Soil
Soil	SRR2910858	Soil
Soil	SRR2910859	Soil
Soil	SRR2910860	Soil
Soil	SRR2910861	Soil
Soil	SRR2910862	Soil
Soil	SRR2910863	Soil
Soil	SRR2910864	Soil
Soil	SRR2910865	Soil
Soil	SRR2910866	Soil
Soil	SRR2910867	Soil
